feature_name,feature_family,grain,window,source_table,status,audit_class,implemented_in,match_quality,matched_feature_name,serving_asset,notes
global_recent_200_logloss_max,history_metric,global,recent_200,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_200_logloss_max,group_serving_features.parquet,
global_recent_200_logloss_mean,history_metric,global,recent_200,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_200_logloss_mean,group_serving_features.parquet,
global_recent_200_logloss_p25,history_metric,global,recent_200,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_200_logloss_p25,group_serving_features.parquet,
global_recent_200_logloss_p50,history_metric,global,recent_200,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_200_logloss_p50,group_serving_features.parquet,
global_recent_200_logloss_p75,history_metric,global,recent_200,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_200_logloss_p75,group_serving_features.parquet,
global_recent_200_logloss_p90,history_metric,global,recent_200,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_200_logloss_p90,group_serving_features.parquet,
global_recent_200_logloss_std,history_metric,global,recent_200,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_200_logloss_std,group_serving_features.parquet,
global_recent_200_market_count,history_metric,global,recent_200,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_200_market_count,group_serving_features.parquet,
global_recent_200_snapshot_count,history_metric,global,recent_200,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_200_snapshot_count,group_serving_features.parquet,
global_recent_50_abs_bias_max,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_abs_bias_max,group_serving_features.parquet,
global_recent_50_abs_bias_mean,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_abs_bias_mean,group_serving_features.parquet,
global_recent_50_abs_bias_p25,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_abs_bias_p25,group_serving_features.parquet,
global_recent_50_abs_bias_p50,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_abs_bias_p50,group_serving_features.parquet,
global_recent_50_abs_bias_p75,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_abs_bias_p75,group_serving_features.parquet,
global_recent_50_abs_bias_p90,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_abs_bias_p90,group_serving_features.parquet,
global_recent_50_bias_max,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_bias_max,group_serving_features.parquet,
global_recent_50_bias_mean,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_bias_mean,group_serving_features.parquet,
global_recent_50_bias_min,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_bias_min,group_serving_features.parquet,
global_recent_50_bias_p50,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_bias_p50,group_serving_features.parquet,
global_recent_50_bias_std,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_bias_std,group_serving_features.parquet,
global_recent_50_brier_max,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_brier_max,group_serving_features.parquet,
global_recent_50_brier_mean,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_brier_mean,group_serving_features.parquet,
global_recent_50_brier_p25,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_brier_p25,group_serving_features.parquet,
global_recent_50_brier_p50,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_brier_p50,group_serving_features.parquet,
global_recent_50_brier_p75,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_brier_p75,group_serving_features.parquet,
global_recent_50_brier_p90,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_brier_p90,group_serving_features.parquet,
global_recent_50_brier_std,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_brier_std,group_serving_features.parquet,
global_recent_50_logloss_max,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_logloss_max,group_serving_features.parquet,
global_recent_50_logloss_mean,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_logloss_mean,group_serving_features.parquet,
global_recent_50_logloss_p25,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_logloss_p25,group_serving_features.parquet,
global_recent_50_logloss_p50,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_logloss_p50,group_serving_features.parquet,
global_recent_50_logloss_p75,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_logloss_p75,group_serving_features.parquet,
global_recent_50_logloss_p90,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_logloss_p90,group_serving_features.parquet,
global_recent_50_logloss_std,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_logloss_std,group_serving_features.parquet,
global_recent_50_market_count,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_market_count,group_serving_features.parquet,
global_recent_50_snapshot_count,history_metric,global,recent_50,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,global_recent_50_snapshot_count,group_serving_features.parquet,
group_median_brier,history_metric,group_key,static,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,group_median_brier,group_serving_features.parquet,
group_median_logloss,history_metric,group_key,static,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,group_median_logloss,group_serving_features.parquet,
market_type_expanding_abs_bias_max,history_metric,market_type,expanding,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,market_type_expanding_abs_bias_max,group_serving_features.parquet,
market_type_expanding_abs_bias_mean,history_metric,market_type,expanding,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,market_type_expanding_abs_bias_mean,group_serving_features.parquet,
market_type_expanding_abs_bias_p25,history_metric,market_type,expanding,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,market_type_expanding_abs_bias_p25,group_serving_features.parquet,
market_type_expanding_abs_bias_p50,history_metric,market_type,expanding,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,market_type_expanding_abs_bias_p50,group_serving_features.parquet,
market_type_expanding_abs_bias_p75,history_metric,market_type,expanding,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,market_type_expanding_abs_bias_p75,group_serving_features.parquet,
market_type_expanding_abs_bias_p90,history_metric,market_type,expanding,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,market_type_expanding_abs_bias_p90,group_serving_features.parquet,
market_type_expanding_bias_max,history_metric,market_type,expanding,group_serving_features.parquet,implemented_exact,C_already_implemented,serving_assets,direct_asset_column,market_type_expanding_bias_max,group_serving_features.parquet,
